"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"4480",91,7672,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014651055.1"
"4481",91,7672,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014651055.1"
"4482",91,7672,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014651055.1"
"4483",81,7678,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001417775.1"
"4484",81,7678,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001417775.1"
"4485",81,7678,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001417775.1"
"4486",74,7678,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000799755.1"
"4487",74,7681,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014656095.1"
"4488",74,7681,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014656095.1"
"4489",74,7681,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014656095.1"
"4490",80,7687,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000721175.1"
"4491",80,7687,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000721175.1"
"4492",80,7687,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000721175.1"
"4493",146,7689,"Firmicutes","Sucrose","MP","t1","RAS","GCF_013204855.1"
"4494",146,7689,"Firmicutes","Sucrose","MP","t1","RH","GCF_013204855.1"
"4495",76,7691,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000414115.1"
"4496",76,7691,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000414115.1"
"4497",76,7691,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000414115.1"
"4498",99,7692,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_000721375.1"
"4499",99,7692,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_000721375.1"
"4500",95,7695,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001270575.1"
"4501",95,7695,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001270575.1"
"4502",95,7695,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001270575.1"
"4503",115,7703,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905845.1"
"4504",115,7703,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905845.1"
"4505",115,7703,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001905845.1"
"4506",69,7704,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004114955.1"
"4507",51,7706,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000269985.1"
"4508",51,7706,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000269985.1"
"4509",51,7706,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000269985.1"
"4510",93,7707,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002128465.1"
"4511",93,7707,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002128465.1"
"4512",93,7707,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002128465.1"
"4513",85,7711,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900119365.1"
"4514",85,7711,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900119365.1"
"4515",85,7711,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900119365.1"
"4516",78,7716,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002270415.1"
"4517",58,7721,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004114425.1"
"4518",99,7722,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650675.1"
"4519",99,7722,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014650675.1"
"4520",99,7722,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650675.1"
"4521",75,7725,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003258295.1"
"4522",75,7725,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003258295.1"
"4523",75,7725,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003258295.1"
"4524",108,7728,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000577275.2"
"4525",72,7729,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013372625.1"
"4526",72,7729,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013372625.1"
"4527",69,7734,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014648795.1"
"4528",69,7734,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014648795.1"
"4529",69,7734,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014648795.1"
"4530",53,7741,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900110255.1"
"4531",53,7741,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900110255.1"
"4532",53,7741,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900110255.1"
"4533",122,7744,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014205055.1"
"4534",122,7744,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014205055.1"
"4535",122,7744,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014205055.1"
"4536",94,7747,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001184025.1"
"4537",94,7747,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001184025.1"
"4538",94,7747,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001184025.1"
"4539",80,7747,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001510895.1"
"4540",80,7747,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001510895.1"
"4541",90,7747,"Proteobacteria","Sucrose","CT","t1","RH","GCF_013322215.1"
"4542",62,7749,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002943525.1"
"4543",62,7749,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002943525.1"
"4544",62,7749,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002943525.1"
"4545",62,7750,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002155965.1"
"4546",99,7757,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649075.1"
"4547",99,7757,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649075.1"
"4548",99,7757,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649075.1"
"4549",98,7759,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001419745.1"
"4550",98,7759,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001419745.1"
"4551",98,7759,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001419745.1"
"4552",84,7761,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003751445.1"
"4553",84,7761,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003751445.1"
"4554",84,7761,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003751445.1"
"4555",45,7761,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001579845.1"
"4556",45,7761,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001579845.1"
"4557",101,7765,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009709555.1"
"4558",101,7765,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009709555.1"
"4559",101,7765,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009709555.1"
"4560",105,7768,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905365.1"
"4561",105,7768,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905365.1"
"4562",105,7768,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001905365.1"
"4563",79,7769,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_000720845.1"
"4564",98,7769,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009498275.1"
"4565",79,7769,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_000720845.1"
"4566",98,7769,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009498275.1"
"4567",79,7769,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_000720845.1"
"4568",98,7769,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009498275.1"
"4569",81,7775,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_005222485.1"
"4570",81,7775,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_005222485.1"
"4571",81,7775,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_005222485.1"
"4572",75,7776,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014203535.1"
"4573",75,7776,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014203535.1"
"4574",75,7776,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014203535.1"
"4575",54,7777,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003751605.1"
"4576",54,7777,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003751605.1"
"4577",54,7777,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003751605.1"
"4578",130,7786,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001418415.1"
"4579",130,7786,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001418415.1"
"4580",130,7786,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001418415.1"
"4581",56,7786,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000239815.1"
"4582",70,7787,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001906585.1"
"4583",70,7787,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001906585.1"
"4584",70,7787,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001906585.1"
"4585",73,7791,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717655.1"
"4586",73,7791,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717655.1"
"4587",73,7791,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717655.1"
"4588",122,7794,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002920635.1"
"4589",122,7794,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002920635.1"
"4590",122,7794,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002920635.1"
"4591",77,7795,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_006540305.1"
"4592",79,7795,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900091845.1"
"4593",77,7795,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_006540305.1"
"4594",79,7795,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900091845.1"
"4595",77,7795,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_006540305.1"
"4596",79,7795,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900091845.1"
"4597",92,7797,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009827025.1"
"4598",92,7797,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009827025.1"
"4599",92,7797,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009827025.1"
"4600",57,7799,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001189235.2"
"4601",63,7804,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_002831585.1"
"4602",82,7809,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003054555.1"
"4603",66,7809,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003112555.1"
"4604",82,7809,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003054555.1"
"4605",66,7809,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003112555.1"
"4606",82,7809,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003054555.1"
"4607",66,7809,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003112555.1"
"4608",84,7810,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008369065.1"
"4609",84,7810,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008369065.1"
"4610",84,7810,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008369065.1"
"4611",58,7814,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000720635.1"
"4612",58,7814,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720635.1"
"4613",58,7814,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720635.1"
"4614",58,7820,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000719695.1"
"4615",58,7820,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000719695.1"
"4616",58,7820,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000719695.1"
"4617",26,7821,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001612745.1"
"4618",53,7823,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_002108845.1"
"4619",237,7824,"Firmicutes","Sucrose","MP","t1","RAS","GCF_013141785.1"
"4620",237,7824,"Firmicutes","Sucrose","MP","t1","RH","GCF_013141785.1"
"4621",70,7829,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000725805.1"
"4622",100,7829,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001417735.1"
"4623",70,7829,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000725805.1"
"4624",100,7829,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001417735.1"
"4625",70,7829,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000725805.1"
"4626",100,7829,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001417735.1"
"4627",69,7830,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000720115.1"
"4628",69,7830,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720115.1"
"4629",69,7830,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720115.1"
"4630",95,7833,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900169785.1"
"4631",95,7833,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900169785.1"
"4632",109,7836,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009872555.1"
"4633",109,7836,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009872555.1"
"4634",109,7836,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009872555.1"
"4635",122,7841,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014202475.1"
"4636",122,7841,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014202475.1"
"4637",122,7841,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014202475.1"
"4638",34,7843,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000308455.1"
"4639",34,7851,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013315795.1"
"4640",99,7858,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000383595.1"
"4641",99,7858,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000383595.1"
"4642",99,7858,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000383595.1"
"4643",75,7860,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000308875.1"
"4644",50,7862,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900188445.1"
"4645",50,7862,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900188445.1"
"4646",79,7863,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003253745.1"
"4647",85,7866,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003324565.1"
"4648",85,7866,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003324565.1"
"4649",85,7866,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003324565.1"
"4650",96,7868,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650715.1"
"4651",96,7868,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650715.1"
"4652",77,7872,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003674045.1"
"4653",77,7872,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003674045.1"
"4654",77,7872,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003674045.1"
"4655",112,7874,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002941025.1"
"4656",112,7874,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002941025.1"
"4657",112,7874,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002941025.1"
"4658",138,7878,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001704635.1"
"4659",138,7878,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001704635.1"
"4660",138,7878,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001704635.1"
"4661",75,7885,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900113735.1"
"4662",96,7889,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014648635.1"
"4663",96,7889,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014648635.1"
"4664",96,7889,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014648635.1"
"4665",82,7891,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008642315.1"
"4666",82,7891,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008642315.1"
"4667",82,7891,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008642315.1"
"4668",79,7895,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650815.1"
"4669",79,7895,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014650815.1"
"4670",79,7895,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650815.1"
"4671",91,7902,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000935125.1"
"4672",91,7902,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000935125.1"
"4673",91,7902,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000935125.1"
"4674",42,7903,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000719705.1"
"4675",42,7903,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000719705.1"
"4676",42,7903,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000719705.1"
"4677",61,7915,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001625365.1"
"4678",61,7915,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001625365.1"
"4679",61,7915,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001625365.1"
"4680",111,7919,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003601975.1"
"4681",111,7919,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003601975.1"
"4682",68,7929,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_002532045.1"
"4683",85,7938,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008634025.1"
"4684",85,7938,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008634025.1"
"4685",85,7938,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008634025.1"
"4686",84,7939,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000720145.1"
"4687",84,7939,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720145.1"
"4688",84,7939,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720145.1"
"4689",104,7940,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009811595.1"
"4690",104,7940,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009811595.1"
"4691",104,7940,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009811595.1"
"4692",105,7944,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650455.1"
"4693",105,7944,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014650455.1"
"4694",105,7944,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650455.1"
"4695",84,7947,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000974985.2"
"4696",90,7947,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002803085.1"
"4697",84,7947,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000974985.2"
"4698",90,7947,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002803085.1"
"4699",84,7947,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000974985.2"
"4700",90,7947,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002803085.1"
"4701",82,7972,"Proteobacteria","Sucrose","CT","t1","RH","GCF_004919685.1"
"4702",53,7973,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000718025.1"
"4703",53,7973,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000718025.1"
"4704",53,7973,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000718025.1"
"4705",83,7974,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717595.1"
"4706",135,7974,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014204745.1"
"4707",83,7974,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717595.1"
"4708",135,7974,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014204745.1"
"4709",83,7974,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717595.1"
"4710",135,7974,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014204745.1"
"4711",46,7975,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001693515.2"
"4712",116,7976,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900091315.1"
"4713",116,7976,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900091315.1"
"4714",116,7976,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900091315.1"
"4715",52,7980,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009720385.1"
"4716",98,7984,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000715845.1"
"4717",98,7984,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000715845.1"
"4718",98,7984,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000715845.1"
"4719",99,7997,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014084105.1"
"4720",99,7997,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014084105.1"
"4721",99,7997,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014084105.1"
"4722",93,7999,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001428885.1"
"4723",93,7999,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001428885.1"
"4724",93,7999,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001428885.1"
"4725",64,8002,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000787835.1"
"4726",96,8002,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905725.1"
"4727",64,8002,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000787835.1"
"4728",96,8002,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905725.1"
"4729",64,8002,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000787835.1"
"4730",96,8002,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001905725.1"
"4731",88,8004,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_004104505.1"
"4732",88,8004,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004104505.1"
"4733",88,8004,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004104505.1"
"4734",86,8005,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000009765.2"
"4735",86,8005,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000009765.2"
"4736",86,8005,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000009765.2"
"4737",93,8006,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003014735.1"
"4738",57,8007,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900110395.1"
"4739",56,8012,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001693385.1"
"4740",66,8016,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014655955.1"
"4741",66,8016,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014655955.1"
"4742",66,8016,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014655955.1"
"4743",93,8020,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001542405.1"
"4744",31,8030,"Proteobacteria","Sucrose","MP","t1","RH","GCA_013127575.1"
"4745",84,8032,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001418325.1"
"4746",91,8032,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900105245.1"
"4747",84,8032,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001418325.1"
"4748",91,8032,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900105245.1"
"4749",84,8032,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001418325.1"
"4750",91,8032,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900105245.1"
"4751",93,8038,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003112535.1"
"4752",149,8038,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900236475.1"
"4753",93,8038,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003112535.1"
"4754",149,8038,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900236475.1"
