"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"4986",3163,8336,"Actinobacteriota","Glucose","CT","total","RH","GCF_001482415.1"
"4987",3163,8336,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001482415.1"
"4988",3163,8336,"Actinobacteriota","Glucose","MP","total","RH","GCF_001482415.1"
"4989",2792,8338,"Proteobacteria","Glucose","CT","total","RAS","GCF_011516665.2"
"4990",3216,8339,"Actinobacteriota","Glucose","CT","total","RH","GCA_014649495.1"
"4991",3216,8339,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014649495.1"
"4992",3216,8339,"Actinobacteriota","Glucose","MP","total","RH","GCA_014649495.1"
"4993",3496,8342,"Actinobacteriota","Glucose","CT","total","RH","GCF_001636945.1"
"4994",3496,8342,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001636945.1"
"4995",3496,8342,"Actinobacteriota","Glucose","MP","total","RH","GCF_001636945.1"
"4996",3371,8349,"Actinobacteriota","Glucose","CT","total","RH","GCF_900290235.1"
"4997",3371,8349,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900290235.1"
"4998",3371,8349,"Actinobacteriota","Glucose","MP","total","RH","GCF_900290235.1"
"4999",4509,8352,"Actinobacteriota","Glucose","CT","total","RH","GCF_013778455.1"
"5000",4509,8352,"Actinobacteriota","Glucose","MP","total","RAS","GCF_013778455.1"
"5001",4509,8352,"Actinobacteriota","Glucose","MP","total","RH","GCF_013778455.1"
"5002",2508,8355,"Proteobacteria","Glucose","CT","total","RAS","GCF_001908235.1"
"5003",2433,8358,"Actinobacteriota","Glucose","MP","total","RAS","GCF_005889715.1"
"5004",2433,8358,"Actinobacteriota","Glucose","MP","total","RH","GCF_005889715.1"
"5005",4036,8365,"Actinobacteriota","Glucose","CT","total","RH","GCF_000373565.1"
"5006",3119,8365,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014648495.1"
"5007",4036,8365,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000373565.1"
"5008",3119,8365,"Actinobacteriota","Glucose","MP","total","RH","GCA_014648495.1"
"5009",4036,8365,"Actinobacteriota","Glucose","MP","total","RH","GCF_000373565.1"
"5010",3523,8367,"Proteobacteria","Glucose","CT","total","RH","GCF_005938675.2"
"5011",3835,8368,"Actinobacteriota","Glucose","CT","total","RH","GCF_002150735.1"
"5012",3835,8368,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002150735.1"
"5013",3835,8368,"Actinobacteriota","Glucose","MP","total","RH","GCF_002150735.1"
"5014",3439,8379,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900119315.1"
"5015",2846,8379,"Proteobacteria","Glucose","CT","total","RAS","GCF_000473045.1"
"5016",2831,8380,"Actinobacteriota","Glucose","CT","total","RH","GCF_001298555.1"
"5017",2831,8380,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001298555.1"
"5018",2831,8380,"Actinobacteriota","Glucose","MP","total","RH","GCF_001298555.1"
"5019",3301,8381,"Actinobacteriota","Glucose","CT","total","RH","GCF_014203595.1"
"5020",3301,8381,"Actinobacteriota","Glucose","MP","total","RAS","GCF_014203595.1"
"5021",3580,8381,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900100275.1"
"5022",3301,8381,"Actinobacteriota","Glucose","MP","total","RH","GCF_014203595.1"
"5023",3883,8387,"Actinobacteriota","Glucose","CT","total","RH","GCF_006539505.1"
"5024",3883,8387,"Actinobacteriota","Glucose","MP","total","RAS","GCF_006539505.1"
"5025",3883,8387,"Actinobacteriota","Glucose","MP","total","RH","GCF_006539505.1"
"5026",3550,8392,"Actinobacteriota","Glucose","CT","total","RH","GCA_014650955.1"
"5027",3550,8392,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014650955.1"
"5028",3550,8392,"Actinobacteriota","Glucose","MP","total","RH","GCA_014650955.1"
"5029",2753,8393,"Proteobacteria","Glucose","CT","total","RAS","GCF_008123965.1"
"5030",3338,8399,"Actinobacteriota","Glucose","CT","total","RH","GCF_000744655.1"
"5031",3338,8399,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000744655.1"
"5032",3338,8399,"Actinobacteriota","Glucose","MP","total","RH","GCF_000744655.1"
"5033",2335,8412,"Proteobacteria","Glucose","CT","total","RAS","GCF_000426245.1"
"5034",3403,8413,"Actinobacteriota","Glucose","CT","total","RH","GCF_003287935.1"
"5035",3403,8413,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003287935.1"
"5036",3403,8413,"Actinobacteriota","Glucose","MP","total","RH","GCF_003287935.1"
"5037",2681,8419,"Proteobacteria","Glucose","CT","total","RAS","GCF_014530645.1"
"5038",3570,8428,"Actinobacteriota","Glucose","CT","total","RH","GCF_006715785.1"
"5039",3495,8428,"Actinobacteriota","Glucose","CT","total","RH","GCF_900129855.1"
"5040",3570,8428,"Actinobacteriota","Glucose","MP","total","RAS","GCF_006715785.1"
"5041",3495,8428,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900129855.1"
"5042",3570,8428,"Actinobacteriota","Glucose","MP","total","RH","GCF_006715785.1"
"5043",3495,8428,"Actinobacteriota","Glucose","MP","total","RH","GCF_900129855.1"
"5044",3746,8433,"Actinobacteriota","Glucose","CT","total","RH","GCF_003443735.1"
"5045",3998,8433,"Actinobacteriota","Glucose","CT","total","RH","GCF_008705135.1"
"5046",3746,8433,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003443735.1"
"5047",3998,8433,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008705135.1"
"5048",3746,8433,"Actinobacteriota","Glucose","MP","total","RH","GCF_003443735.1"
"5049",3998,8433,"Actinobacteriota","Glucose","MP","total","RH","GCF_008705135.1"
"5050",2958,8434,"Actinobacteriota","Glucose","CT","total","RH","GCF_000720725.1"
"5051",2958,8434,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000720725.1"
"5052",2958,8434,"Actinobacteriota","Glucose","MP","total","RH","GCF_000720725.1"
"5053",3087,8436,"Actinobacteriota","Glucose","CT","total","RH","GCF_001746415.1"
"5054",3087,8436,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001746415.1"
"5055",3087,8436,"Actinobacteriota","Glucose","MP","total","RH","GCF_001746415.1"
"5056",2620,8439,"Proteobacteria","Glucose","CT","total","RAS","GCF_008123515.1"
"5057",3554,8449,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003634995.1"
"5058",2776,8456,"Proteobacteria","Glucose","CT","total","RAS","GCF_900105845.1"
"5059",2720,8462,"Actinobacteriota","Glucose","CT","total","RH","GCF_900142595.1"
"5060",2720,8462,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900142595.1"
"5061",2720,8462,"Actinobacteriota","Glucose","MP","total","RH","GCF_900142595.1"
"5062",3378,8470,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008824145.1"
"5063",3378,8470,"Actinobacteriota","Glucose","MP","total","RH","GCF_008824145.1"
"5064",2754,8471,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001613325.1"
"5065",2632,8474,"Actinobacteriota","Glucose","CT","total","RH","GCF_000716685.1"
"5066",2632,8474,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000716685.1"
"5067",2632,8474,"Actinobacteriota","Glucose","MP","total","RH","GCF_000716685.1"
"5068",4275,8496,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003387075.1"
"5069",2616,8499,"Proteobacteria","Glucose","CT","total","RAS","GCF_014189455.1"
"5070",2616,8499,"Proteobacteria","Glucose","CT","total","RH","GCF_014189455.1"
"5071",2988,8500,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000328705.1"
"5072",4047,8504,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900107455.1"
"5073",3805,8505,"Actinobacteriota","Glucose","CT","total","RH","GCF_900105755.1"
"5074",3805,8505,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900105755.1"
"5075",3805,8505,"Actinobacteriota","Glucose","MP","total","RH","GCF_900105755.1"
"5076",3243,8508,"Actinobacteriota","Glucose","CT","total","RH","GCF_000787855.1"
"5077",3635,8508,"Actinobacteriota","Glucose","CT","total","RH","GCF_000972385.1"
"5078",3243,8508,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000787855.1"
"5079",3635,8508,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000972385.1"
"5080",3243,8508,"Actinobacteriota","Glucose","MP","total","RH","GCF_000787855.1"
"5081",3635,8508,"Actinobacteriota","Glucose","MP","total","RH","GCF_000972385.1"
"5082",3907,8516,"Actinobacteriota","Glucose","CT","total","RH","GCF_900091955.1"
"5083",3907,8516,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900091955.1"
"5084",3907,8516,"Actinobacteriota","Glucose","MP","total","RH","GCF_900091955.1"
"5085",2569,8517,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000710915.1"
"5086",3084,8519,"Actinobacteriota","Glucose","CT","total","RH","GCF_013364155.1"
"5087",3084,8519,"Actinobacteriota","Glucose","MP","total","RAS","GCF_013364155.1"
"5088",3084,8519,"Actinobacteriota","Glucose","MP","total","RH","GCF_013364155.1"
"5089",3161,8524,"Actinobacteriota","Glucose","CT","total","RH","GCA_014649955.1"
"5090",3161,8524,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014649955.1"
"5091",3161,8524,"Actinobacteriota","Glucose","MP","total","RH","GCA_014649955.1"
"5092",3202,8540,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001552635.1"
"5093",3202,8540,"Actinobacteriota","Glucose","MP","total","RH","GCF_001552635.1"
"5094",3708,8541,"Actinobacteriota","Glucose","CT","total","RH","GCF_010548275.1"
"5095",2535,8541,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004348535.1"
"5096",3708,8541,"Actinobacteriota","Glucose","MP","total","RAS","GCF_010548275.1"
"5097",2535,8541,"Actinobacteriota","Glucose","MP","total","RH","GCF_004348535.1"
"5098",3708,8541,"Actinobacteriota","Glucose","MP","total","RH","GCF_010548275.1"
"5099",3321,8548,"Actinobacteriota","Glucose","CT","total","RH","GCF_004684775.1"
"5100",3321,8548,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004684775.1"
"5101",3321,8548,"Actinobacteriota","Glucose","MP","total","RH","GCF_004684775.1"
"5102",3219,8549,"Actinobacteriota","Glucose","CT","total","RH","GCF_001418565.1"
"5103",3219,8549,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001418565.1"
"5104",3219,8549,"Actinobacteriota","Glucose","MP","total","RH","GCF_001418565.1"
"5105",2559,8551,"Proteobacteria","Glucose","CT","total","RAS","GCF_001440475.1"
"5106",3334,8554,"Actinobacteriota","Glucose","CT","total","RH","GCF_001280015.1"
"5107",3334,8554,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001280015.1"
"5108",3334,8554,"Actinobacteriota","Glucose","MP","total","RH","GCF_001280015.1"
"5109",4390,8560,"Actinobacteriota","Glucose","CT","total","RH","GCF_000411315.1"
"5110",4390,8560,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000411315.1"
"5111",4390,8560,"Actinobacteriota","Glucose","MP","total","RH","GCF_000411315.1"
"5112",3334,8561,"Actinobacteriota","Glucose","CT","total","RH","GCF_002300355.1"
"5113",3334,8561,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002300355.1"
"5114",3334,8561,"Actinobacteriota","Glucose","MP","total","RH","GCF_002300355.1"
"5115",2538,8565,"Proteobacteria","Glucose","CT","total","RAS","GCF_003062295.1"
"5116",3927,8567,"Actinobacteriota","Glucose","MP","total","RAS","GCF_007483665.1"
"5117",3936,8574,"Actinobacteriota","Glucose","CT","total","RH","GCF_900114955.1"
"5118",3936,8574,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900114955.1"
"5119",3936,8574,"Actinobacteriota","Glucose","MP","total","RH","GCF_900114955.1"
"5120",3849,8575,"Actinobacteriota","Glucose","CT","total","RH","GCF_002148965.1"
"5121",3720,8575,"Actinobacteriota","Glucose","CT","total","RH","GCF_002920615.1"
"5122",3849,8575,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002148965.1"
"5123",3720,8575,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002920615.1"
"5124",3849,8575,"Actinobacteriota","Glucose","MP","total","RH","GCF_002148965.1"
"5125",3720,8575,"Actinobacteriota","Glucose","MP","total","RH","GCF_002920615.1"
"5126",3485,8579,"Actinobacteriota","Glucose","CT","total","RH","GCF_001905125.1"
"5127",3485,8579,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001905125.1"
"5128",3485,8579,"Actinobacteriota","Glucose","MP","total","RH","GCF_001905125.1"
"5129",2625,8584,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001613425.1"
"5130",2614,8592,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000250675.2"
"5131",3498,8609,"Actinobacteriota","Glucose","CT","total","RH","GCA_014650415.1"
"5132",3498,8609,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014650415.1"
"5133",3498,8609,"Actinobacteriota","Glucose","MP","total","RH","GCA_014650415.1"
"5134",3784,8611,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004362215.1"
"5135",4130,8615,"Actinobacteriota","Glucose","MP","total","RAS","GCF_014204895.1"
"5136",3419,8627,"Actinobacteriota","Glucose","CT","total","RH","GCF_008120935.1"
"5137",3419,8627,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008120935.1"
"5138",3419,8627,"Actinobacteriota","Glucose","MP","total","RH","GCF_008120935.1"
"5139",2951,8634,"Actinobacteriota","Glucose","CT","total","RH","GCA_000963515.1"
"5140",3529,8634,"Actinobacteriota","Glucose","CT","total","RH","GCF_003032475.1"
"5141",2951,8634,"Actinobacteriota","Glucose","MP","total","RAS","GCA_000963515.1"
"5142",3529,8634,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003032475.1"
"5143",2951,8634,"Actinobacteriota","Glucose","MP","total","RH","GCA_000963515.1"
"5144",3529,8634,"Actinobacteriota","Glucose","MP","total","RH","GCF_003032475.1"
"5145",4099,8637,"Actinobacteriota","Glucose","CT","total","RH","GCF_001513955.1"
"5146",4099,8637,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001513955.1"
"5147",4099,8637,"Actinobacteriota","Glucose","MP","total","RH","GCF_001513955.1"
"5148",3524,8642,"Actinobacteriota","Glucose","CT","total","RH","GCF_014489635.1"
"5149",3524,8642,"Actinobacteriota","Glucose","MP","total","RAS","GCF_014489635.1"
"5150",3524,8642,"Actinobacteriota","Glucose","MP","total","RH","GCF_014489635.1"
"5151",3410,8643,"Actinobacteriota","Glucose","CT","total","RH","GCA_014649795.1"
"5152",3410,8643,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014649795.1"
"5153",3410,8643,"Actinobacteriota","Glucose","MP","total","RH","GCA_014649795.1"
"5154",2830,8646,"Actinobacteriota","Glucose","CT","total","RH","GCF_003389455.1"
"5155",2830,8646,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003389455.1"
"5156",2830,8646,"Actinobacteriota","Glucose","MP","total","RH","GCF_003389455.1"
"5157",3909,8659,"Actinobacteriota","Glucose","CT","total","RAS","GCF_006716445.1"
"5158",2563,8660,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900269665.1"
"5159",3125,8661,"Actinobacteriota","Glucose","CT","total","RAS","GCF_000423665.1"
"5160",3125,8661,"Actinobacteriota","Glucose","CT","total","RH","GCF_000423665.1"
"5161",3701,8662,"Actinobacteriota","Glucose","CT","total","RH","GCA_014650115.1"
"5162",3927,8662,"Actinobacteriota","Glucose","CT","total","RH","GCF_004028635.1"
"5163",3701,8662,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014650115.1"
"5164",3927,8662,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004028635.1"
"5165",3701,8662,"Actinobacteriota","Glucose","MP","total","RH","GCA_014650115.1"
"5166",3927,8662,"Actinobacteriota","Glucose","MP","total","RH","GCF_004028635.1"
"5167",2566,8663,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004348735.1"
"5168",2566,8663,"Actinobacteriota","Glucose","MP","total","RH","GCF_004348735.1"
"5169",3395,8665,"Actinobacteriota","Glucose","CT","total","RH","GCF_008042115.1"
"5170",3395,8665,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008042115.1"
"5171",3395,8665,"Actinobacteriota","Glucose","MP","total","RH","GCF_008042115.1"
"5172",4043,8668,"Actinobacteriota","Glucose","CT","total","RH","GCF_003024195.1"
"5173",4043,8668,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003024195.1"
"5174",4043,8668,"Actinobacteriota","Glucose","MP","total","RH","GCF_003024195.1"
"5175",3775,8670,"Actinobacteriota","Glucose","CT","total","RH","GCF_008704715.1"
"5176",3775,8670,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008704715.1"
"5177",3775,8670,"Actinobacteriota","Glucose","MP","total","RH","GCF_008704715.1"
"5178",3989,8675,"Actinobacteriota","Glucose","CT","total","RH","GCF_005860785.2"
"5179",3989,8675,"Actinobacteriota","Glucose","MP","total","RAS","GCF_005860785.2"
"5180",3989,8675,"Actinobacteriota","Glucose","MP","total","RH","GCF_005860785.2"
"5181",2969,8676,"Actinobacteriota","Glucose","MP","total","RAS","GCF_005889745.1"
"5182",2969,8676,"Actinobacteriota","Glucose","MP","total","RH","GCF_005889745.1"
"5183",4147,8682,"Actinobacteriota","Glucose","CT","total","RH","GCF_004337435.2"
"5184",4147,8682,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004337435.2"
"5185",4147,8682,"Actinobacteriota","Glucose","MP","total","RH","GCF_004337435.2"
"5186",3278,8687,"Actinobacteriota","Glucose","CT","total","RH","GCF_001735805.1"
"5187",3278,8687,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001735805.1"
"5188",3278,8687,"Actinobacteriota","Glucose","MP","total","RH","GCF_001735805.1"
"5189",3557,8690,"Actinobacteriota","Glucose","CT","total","RH","GCF_000725495.1"
"5190",3557,8690,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000725495.1"
"5191",3557,8690,"Actinobacteriota","Glucose","MP","total","RH","GCF_000725495.1"
"5192",3791,8691,"Actinobacteriota","Glucose","CT","total","RH","GCF_000349325.1"
"5193",3791,8691,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000349325.1"
"5194",3791,8691,"Actinobacteriota","Glucose","MP","total","RH","GCF_000349325.1"
"5195",3523,8701,"Actinobacteriota","Glucose","MP","total","RAS","GCF_012933445.1"
"5196",2112,8705,"Actinobacteriota","Glucose","CT","total","RH","GCA_000715685.1"
"5197",2112,8705,"Actinobacteriota","Glucose","MP","total","RAS","GCA_000715685.1"
"5198",2112,8705,"Actinobacteriota","Glucose","MP","total","RH","GCA_000715685.1"
"5199",2519,8705,"Proteobacteria","Glucose","CT","total","RAS","GCF_001440405.1"
"5200",4153,8710,"Actinobacteriota","Glucose","CT","total","RH","GCF_001005085.2"
"5201",4153,8710,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001005085.2"
"5202",4153,8710,"Actinobacteriota","Glucose","MP","total","RH","GCF_001005085.2"
"5203",3126,8721,"Actinobacteriota","Glucose","CT","total","RH","GCF_014596465.1"
"5204",3126,8721,"Actinobacteriota","Glucose","MP","total","RAS","GCF_014596465.1"
"5205",3126,8721,"Actinobacteriota","Glucose","MP","total","RH","GCF_014596465.1"
"5206",3386,8726,"Actinobacteriota","Glucose","MP","total","RAS","GCF_013364275.1"
"5207",3386,8726,"Actinobacteriota","Glucose","MP","total","RH","GCF_013364275.1"
"5208",3570,8728,"Actinobacteriota","Glucose","CT","total","RH","GCF_001513965.1"
"5209",3570,8728,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001513965.1"
"5210",3570,8728,"Actinobacteriota","Glucose","MP","total","RH","GCF_001513965.1"
"5211",3210,8731,"Actinobacteriota","Glucose","CT","total","RH","GCF_001279695.1"
"5212",3210,8731,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001279695.1"
"5213",3210,8731,"Actinobacteriota","Glucose","MP","total","RH","GCF_001279695.1"
"5214",3672,8735,"Actinobacteriota","Glucose","CT","total","RH","GCF_900188405.1"
"5215",3672,8735,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900188405.1"
"5216",3672,8735,"Actinobacteriota","Glucose","MP","total","RH","GCF_900188405.1"
"5217",3963,8736,"Actinobacteriota","Glucose","CT","total","RH","GCF_003143935.1"
"5218",3963,8736,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003143935.1"
